Iteration	Posterior	Likelihood	Prior	beta_scale	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
40494	-108.4852	-373.7088	265.2236	8.611186	0.26718	0.647958	0.00555693	0.0793049	2.156845	0.7180654	0.0646009	0.0989366	0.545038	0.291425
40500	-101.0165	-368.3891	267.3725	3.536842	0.0769285	0.417604	0.0116226	0.493845	1.999024	0.7180654	0.047745	0.613662	0.271939	0.0666543
40506	-110.4386	-375.172	264.7334	10.49843	0.206341	0.255956	0.0181138	0.519589	1.894587	0.9982817	0.0488188	0.354468	0.444492	0.152221
40512	-132.9372	-400.3704	267.4332	2.269042	0.696847	0.0808528	0.078986	0.143314	1.607165	1.705624	0.0337185	0.662251	0.0468714	0.257159
40518	-118.7789	-384.9569	266.178	5.236645	0.1565	0.276354	0.455087	0.112059	1.60074	1.468438	0.294635	0.255818	0.409566	0.0399809
40524	-130.4552	-396.8872	266.432	5.460614	0.0266465	0.373887	0.224832	0.374635	1.753191	1.052183	0.414817	0.23037	0.290085	0.0647288
40530	-128.8207	-395.1675	266.3468	4.980627	0.067998	0.0978769	0.315575	0.51855	1.772956	1.286446	0.211192	0.337349	0.305136	0.146323
40536	-124.0159	-390.2501	266.2341	5.229525	0.0953503	0.194398	0.442516	0.267735	1.779295	1.286446	0.459614	0.2989	0.110265	0.131221
40542	-147.0935	-413.813	266.7195	4.014001	0.257097	0.271715	0.221667	0.249521	1.954997	1.198725	0.191569	0.426703	0.208974	0.172754
40548	-133.7176	-400.7903	267.0726	3.930187	0.0203924	0.104189	0.396741	0.478678	2.033025	0.8054185	0.311264	0.187969	0.404257	0.0965103
40554	-119.5467	-377.7818	258.2351	53.72044	0.561411	0.0346999	0.0779059	0.325984	2.004183	1.796876	0.444552	0.118272	0.295372	0.141804
40560	-117.7062	-379.9638	262.2576	10.25913	0.547146	0.145438	0.0592972	0.248119	1.462538	3.040079	0.767713	0.0683024	0.143865	0.0201194
40566	-110.0243	-373.4768	263.4526	6.957373	0.152941	0.480266	0.011337	0.355456	1.660385	2.796292	0.651406	0.0250863	0.316118	0.00738951
40572	-105.8331	-368.2394	262.4063	8.605159	0.220914	0.00523056	0.0346388	0.739217	1.348279	3.293471	0.676174	0.0596168	0.255235	0.00897458
40578	-104.1623	-370.2114	266.0491	2.735857	0.511559	0.0194779	0.325351	0.143612	1.633664	2.399687	0.376231	0.422082	0.136164	0.0655223
40584	-104.029	-370.8245	266.7955	2.735857	0.589767	0.00096958	0.0739434	0.33532	1.635778	1.911769	0.35025	0.343278	0.187111	0.119361
40590	-99.62725	-363.9462	264.319	7.352491	0.32578	0.00225126	0.171689	0.50028	2.043157	1.915588	0.183878	0.228166	0.559397	0.0285593
40596	-96.87427	-361.7961	264.9218	8.099719	0.782245	0.000754826	0.10471	0.11229	2.088601	1.263179	0.0795385	0.295911	0.571807	0.0527438
40602	-113.6552	-380.2647	266.6095	4.34959	0.37478	0.0916035	0.352167	0.181449	1.913904	1.188108	0.386438	0.112307	0.271226	0.23003
40608	-105.3954	-367.3429	261.9474	19.57857	0.196352	0.0614777	0.226311	0.515859	1.735743	1.872338	0.259729	0.294424	0.0163232	0.429523
40614	-121.2168	-387.6521	266.4352	5.070553	0.107163	0.00326736	0.831733	0.0578357	2.253503	0.6070108	0.151881	0.358451	0.203768	0.285899
40620	-114.7252	-380.9098	266.1846	5.670564	0.508838	0.179533	0.1483	0.163329	2.157428	0.7849077	0.369436	0.0554466	0.0569012	0.518216
40626	-136.2563	-402.363	266.1067	5.670564	0.0529967	0.279176	0.362101	0.305726	1.917695	1.122694	0.559486	0.0607212	0.205451	0.174342
40632	-108.13	-374.7708	266.6408	4.783984	0.16237	0.00227773	0.585425	0.249927	2.162017	0.635866	0.241896	0.274046	0.426272	0.0577858
40638	-97.61406	-365.6257	268.0117	2.267451	0.160638	0.0138421	0.686895	0.138625	2.157566	0.687175	0.284011	0.427503	0.198342	0.0901438
40644	-87.3706	-353.7645	266.3939	4.451219	0.0449663	0.0751803	0.536729	0.343125	2.54232	0.3581699	0.122212	0.578734	0.27216	0.0268942
40650	-98.56165	-368.0402	269.4786	0.5219925	0.305804	0.076266	0.54448	0.0734505	2.256627	0.6730151	0.0489524	0.630858	0.252108	0.0680816
40656	-87.83876	-355.0296	267.1908	3.513483	0.593166	0.0474446	0.182745	0.176644	2.256627	0.5777307	0.253109	0.532184	0.188727	0.0259799
40662	-83.37236	-350.6572	267.2848	2.802872	0.249486	0.0407392	0.32977	0.380004	2.485888	0.3076728	0.325131	0.0375845	0.570621	0.0666639
40668	-89.48213	-356.7939	267.3118	2.8642	0.361944	0.107301	0.409213	0.121542	2.447064	0.330691	0.313256	0.0669811	0.363514	0.256249
40674	-97.46797	-364.6861	267.2182	2.431257	0.0664549	0.0950867	0.777888	0.0605704	2.721499	0.2604729	0.411278	0.0357014	0.196721	0.356299
40680	-93.56493	-356.7479	263.183	15.27358	0.12467	0.550369	0.310526	0.0144358	2.652371	0.3818811	0.445692	0.045141	0.0453785	0.463788
40686	-97.44256	-360.3517	262.9091	16.26866	0.0734864	0.58255	0.328683	0.01528	2.654498	0.2963237	0.274564	0.0220582	0.320611	0.382767
40692	-104.8744	-371.2436	266.3693	4.03134	0.112889	0.29999	0.541361	0.0457589	2.654498	0.2648543	0.370717	0.073266	0.43289	0.123126
40698	-127.0702	-393.2552	266.185	4.62128	0.165675	0.634344	0.134627	0.0653546	2.666842	0.3510489	0.0573938	0.288065	0.502416	0.152125
40704	-114.3398	-381.2097	266.8699	3.198462	0.0133825	0.067271	0.743596	0.17575	2.654205	0.3001956	0.146214	0.047469	0.67932	0.126997
40710	-113.1609	-380.6812	267.5203	2.846348	0.0435307	0.512695	0.283766	0.160009	2.318937	0.5537269	0.141807	0.0370136	0.658842	0.162338
40716	-111.7321	-380.2562	268.524	1.375752	0.153315	0.398086	0.314437	0.134162	2.392256	0.418518	0.168593	0.035348	0.619096	0.176963
40722	-116.8087	-382.7945	265.9858	5.108565	0.289435	0.326746	0.174201	0.209618	2.606406	0.3081326	0.414969	0.0418239	0.100963	0.442243
40728	-108.0834	-372.4995	264.416	10.05504	0.458723	0.259189	0.172418	0.10967	2.606406	0.3932498	0.408393	0.103682	0.0272339	0.46069
40734	-113.3607	-380.0296	266.669	4.562082	0.0496022	0.361298	0.428095	0.161004	2.247516	0.4104554	0.65202	0.101382	0.0103596	0.236239
40740	-104.802	-370.2144	265.4124	6.770257	0.0349403	0.254502	0.597145	0.113413	2.514328	0.2914523	0.306	0.497967	0.0210199	0.175013
40746	-104.7403	-370.622	265.8817	5.802224	0.044579	0.445241	0.283964	0.226216	2.514328	0.4239917	0.179783	0.0141856	0.0864276	0.719604
40752	-109.7891	-373.6006	263.8116	11.20039	0.475866	0.111117	0.346551	0.0664659	2.793626	0.2728265	0.493515	0.00234572	0.0741702	0.429969
40758	-122.4426	-387.9495	265.5069	6.145107	0.521867	0.105652	0.218739	0.153741	2.722968	0.3615505	0.479115	0.00227727	0.192088	0.32652
40764	-110.9367	-379.1419	268.2053	1.908874	0.543975	0.00774112	0.324928	0.123355	2.012708	0.9636254	0.21629	0.00183745	0.537523	0.24435
40770	-103.7812	-371.2085	267.4273	2.563802	0.217607	0.0212189	0.55172	0.209454	1.791046	1.427653	0.355072	0.00241324	0.321595	0.32092
40776	-108.0804	-375.8015	267.7211	2.976908	0.112585	0.0441803	0.156659	0.686575	1.800061	0.9348723	0.219397	0.0118236	0.588544	0.180235
40782	-105.0725	-370.8465	265.774	7.180026	0.0680099	0.0463995	0.164528	0.721062	1.648121	1.166511	0.0893894	0.0140222	0.504222	0.392367
40788	-96.7526	-363.037	266.2844	5.647092	0.143104	0.305065	0.0614423	0.490388	1.820353	1.0571	0.37524	0.119723	0.091652	0.413384
40794	-99.15459	-365.184	266.0294	5.888933	0.139899	0.298232	0.0824648	0.479404	1.701942	1.299419	0.278055	0.0277748	0.566206	0.127964
40800	-109.756	-376.6946	266.9387	3.92051	0.348758	0.0388271	0.0432361	0.569179	1.731563	1.242249	0.420698	0.0041223	0.294646	0.280534
40806	-114.5577	-381.248	266.6903	3.812133	0.421403	0.0350096	0.0673863	0.476201	2.040686	1.237864	0.153115	0.000272704	0.586085	0.260528
40812	-128.9423	-388.8578	259.9155	44.19495	0.482831	0.354312	0.0522797	0.110578	2.357864	0.6207414	0.275205	0.23018	0.206068	0.288548
40818	-110.7933	-377.3072	266.5138	4.866842	0.531921	0.0922036	0.307001	0.0688744	2.236698	0.6692132	0.223327	0.186789	0.444801	0.145083
40824	-124.5145	-392.094	267.5795	2.89668	0.284625	0.241164	0.18779	0.286422	2.147987	0.7373637	0.215833	0.403033	0.104748	0.276386
40830	-123.798	-388.1766	264.3786	11.72705	0.142616	0.0876752	0.246374	0.523335	2.136405	0.7788727	0.197495	0.509841	0.093307	0.199358
40836	-124.9272	-391.0841	266.1569	5.785422	0.279795	0.10133	0.186806	0.432068	2.173652	0.7353139	0.288008	0.125199	0.413852	0.172941
40842	-116.6016	-382.97	266.3684	5.035432	0.11248	0.0909125	0.667518	0.12909	2.347713	0.5653008	0.202355	0.314833	0.340517	0.142296
40848	-116.426	-384.359	267.9331	2.295221	0.303771	0.369464	0.224618	0.102147	2.266856	0.5580285	0.269207	0.0920589	0.48901	0.149725
40854	-124.5967	-390.9454	266.3487	5.295623	0.308535	0.29271	0.295006	0.103749	2.240855	0.617929	0.277756	0.55099	0.0406834	0.13057
40860	-115.2131	-382.6547	267.4416	3.097713	0.113705	0.590871	0.257189	0.0382349	2.240855	0.5772132	0.447754	0.405569	0.0149865	0.131691
40866	-107.0303	-370.2743	263.244	16.8382	0.301558	0.290657	0.308263	0.0995216	2.19238	0.81139	0.105784	0.69049	0.0255148	0.178211
40872	-110.7888	-379.9052	269.1164	0.8809211	0.266241	0.130064	0.47106	0.132636	2.19238	0.7570195	0.106869	0.386349	0.190386	0.316396
40878	-108.0897	-377.3933	269.3036	0.6955677	0.456063	0.0718235	0.227753	0.24436	2.276808	0.6121327	0.113149	0.462498	0.0455956	0.378757
40884	-103.0115	-371.7766	268.7651	1.200278	0.452773	0.0713054	0.22611	0.249811	2.310791	0.5965271	0.084335	0.763323	0.0931756	0.0591664
40890	-107.2125	-375.2969	268.0843	2.101304	0.254501	0.166206	0.482852	0.0964406	2.19995	0.694593	0.0730495	0.730671	0.127219	0.0690612
40896	-101.2011	-367.6814	266.4804	5.0887	0.32676	0.0457442	0.583439	0.044057	2.185809	0.6439203	0.175883	0.33464	0.286937	0.202539
40902	-87.79954	-352.3836	264.5841	10.88646	0.525276	0.304109	0.0672542	0.103361	2.041743	0.896032	0.576385	0.0319641	0.229591	0.16206
40908	-99.62498	-365.7253	266.1004	6.545867	0.012495	0.539532	0.116837	0.331135	1.920901	0.7699019	0.580461	0.0165677	0.231215	0.171756
40914	-100.7383	-367.459	266.7207	4.355927	0.247291	0.224428	0.327939	0.200343	1.920901	1.07964	0.465172	0.0341788	0.323858	0.176792
40920	-93.14416	-358.0167	264.8725	9.018383	0.536479	0.11654	0.170291	0.176691	1.8723	1.255855	0.533912	0.0019273	0.296238	0.167922
40926	-97.24487	-362.8826	265.6377	6.778682	0.125122	0.0639246	0.78533	0.0256239	2.211838	0.8825775	0.413715	0.0272168	0.197573	0.361495
40932	-100.3892	-367.0208	266.6316	4.60624	0.265793	0.0866291	0.594587	0.0529907	2.114103	0.8493226	0.31366	0.240637	0.293441	0.152262
40938	-103.9794	-367.0654	263.086	17.0749	0.38932	0.0187321	0.523554	0.0683942	2.235053	0.8991118	0.393545	0.490285	0.0719334	0.0442368
40944	-100.9008	-367.9313	267.0305	3.688392	0.322684	0.0194016	0.587075	0.070839	1.875247	1.142851	0.139236	0.567107	0.251366	0.0422901
40950	-110.953	-377.484	266.5309	4.704992	0.17465	0.439258	0.347751	0.0383409	1.940161	1.088012	0.165172	0.147218	0.588586	0.0990242
40956	-110.3752	-377.8821	267.5068	3.177877	0.247793	0.20442	0.493389	0.0543981	1.933235	0.89355	0.427547	0.0868702	0.407914	0.0776683
40962	-103.3459	-367.6253	264.2795	13.107	0.15982	0.187042	0.587117	0.0660208	1.93281	0.7625348	0.347561	0.0601426	0.41789	0.174407
40968	-104.6751	-369.4022	264.7271	8.575697	0.277585	0.332615	0.347001	0.0427993	1.680487	1.615036	0.188049	0.0115876	0.582698	0.217666
40974	-97.01444	-360.7866	263.7721	11.8141	0.21361	0.364611	0.305414	0.116365	1.581356	1.75568	0.324465	0.0073942	0.371827	0.296314
40980	-107.9847	-373.9079	265.9232	5.957937	0.0845115	0.212991	0.0291082	0.67339	1.78518	1.296394	0.32392	0.00906036	0.371203	0.295816
40986	-120.2205	-387.0766	266.8561	4.281732	0.0547661	0.16935	0.0306032	0.745281	1.9199	0.9834504	0.684243	0.00579686	0.151979	0.157981
40992	-111.2654	-378.5353	267.2699	3.514989	0.03233	0.107185	0.0791498	0.781335	2.18768	0.5040731	0.0847788	0.0348531	0.551274	0.329094
40998	-119.3074	-386.4613	267.1539	3.662109	0.387702	0.0879003	0.117407	0.406991	2.200158	0.6191788	0.0326956	0.386138	0.185145	0.396021
41004	-104.9827	-372.5172	267.5345	2.939605	0.123046	0.315653	0.435457	0.125845	2.210508	0.6604313	0.0507298	0.463405	0.44527	0.0405949
41010	-113.642	-378.4442	264.8022	8.817464	0.1568	0.450024	0.257882	0.135294	2.576095	0.4168512	0.0393156	0.585788	0.234754	0.140143
41016	-123.9264	-389.7303	265.8039	5.846799	0.0161348	0.195285	0.17198	0.6166	2.572402	0.4178667	0.0546128	0.646114	0.104602	0.194671
41022	-124.5548	-391.2282	266.6734	4.541817	0.455554	0.0181204	0.192366	0.33396	2.221871	0.6728388	0.0483008	0.526377	0.193713	0.23161
41028	-116.855	-383.0592	266.2042	5.902784	0.193052	0.00393153	0.584756	0.218261	2.115449	0.6752608	0.119262	0.176838	0.582203	0.121697
41034	-121.8962	-386.5838	264.6877	8.614558	0.145405	0.0474295	0.715006	0.09216	2.732443	0.3814799	0.234662	0.0808356	0.0249101	0.659592
41040	-118.961	-383.1381	264.1771	10.43999	0.648374	0.148115	0.115807	0.0877042	2.732443	0.3735124	0.487083	0.0845038	0.045636	0.382777
41046	-125.274	-388.7825	263.5085	13.5137	0.304197	0.0238835	0.527176	0.144743	2.64461	0.3311787	0.584501	0.0167947	0.0917931	0.306911
41052	-120.8922	-386.2705	265.3783	7.220882	0.389278	0.0538775	0.349785	0.207059	2.503637	0.4258826	0.309478	0.013242	0.046121	0.631159
41058	-103.5932	-367.6843	264.0911	12.06953	0.0709106	0.0626571	0.474246	0.392186	2.45753	0.5135312	0.0201602	0.00700275	0.778898	0.193939
41064	-116.5152	-380.3627	263.8475	13.11097	0.0312079	0.11613	0.451827	0.400835	2.45753	0.4345864	0.363333	0.0323029	0.387562	0.216802
41070	-111.6073	-376.9985	265.3912	7.564785	0.045798	0.373008	0.40032	0.180874	2.387311	0.5297306	0.246341	0.106146	0.594399	0.0531145
41076	-110.5442	-378.8282	268.284	1.529047	0.0903925	0.341413	0.391366	0.176828	2.513077	0.5002189	0.349034	0.0138302	0.568807	0.0683287
41082	-112.2306	-380.4475	268.2169	1.42996	0.213208	0.412052	0.20253	0.172211	2.573074	0.3140563	0.450154	0.029822	0.290037	0.229988
41088	-114.632	-381.2337	266.6017	3.575705	0.0433829	0.105507	0.818802	0.0323074	2.737117	0.3202739	0.478672	0.0317113	0.245058	0.244558
41094	-108.998	-375.4349	266.437	3.890241	0.0321283	0.0821107	0.637229	0.248532	2.737117	0.3202739	0.295635	0.351246	0.217972	0.135147
41100	-102.8054	-370.0287	267.2233	2.714314	0.0867399	0.221682	0.45431	0.237268	2.647217	0.3498105	0.221002	0.243071	0.241583	0.294344
41106	-109.7958	-376.9523	267.1565	2.691863	0.127028	0.142704	0.455742	0.274525	2.647217	0.2812208	0.27442	0.301822	0.277182	0.146576
41112	-101.2343	-365.2708	264.0365	12.87862	0.114863	0.0197587	0.778938	0.0864402	2.313691	0.4174766	0.324198	0.356571	0.146067	0.173164
41118	-103.1346	-370.9585	267.8239	2.44542	0.0162207	0.34977	0.426678	0.207331	2.274716	0.4538408	0.416811	0.197593	0.162965	0.222631
41124	-102.7353	-370.5425	267.8072	2.679512	0.0134093	0.116961	0.352726	0.516904	2.136584	0.5554209	0.0385113	0.408441	0.316701	0.236347
41130	-96.33437	-364.0135	267.6791	2.679512	0.00625711	0.470585	0.161218	0.36194	2.251231	0.6044395	0.0584862	0.620289	0.132233	0.188991
41136	-94.17569	-360.0451	265.8694	6.965822	0.00668702	0.580315	0.236218	0.17678	2.091962	0.606128	0.187101	0.395532	0.00506692	0.4123
41142	-108.4175	-375.0926	266.6751	4.702428	0.00106721	0.218403	0.38442	0.39611	2.17205	0.6166394	0.195049	0.189729	0.00746892	0.607753
41148	-105.4245	-371.9385	266.514	4.710609	0.00447304	0.0747169	0.478851	0.441959	2.080294	0.9653828	0.183156	0.17816	0.512015	0.126669
41154	-120.3631	-384.6939	264.3307	11.79234	0.00191283	0.273657	0.218339	0.506092	1.953991	1.022189	0.208741	0.401304	0.283033	0.106922
41160	-115.2528	-381.4914	266.2386	5.882892	0.00226371	0.256467	0.147378	0.593891	1.933391	0.892341	0.31879	0.110328	0.366656	0.204225
41166	-111.8437	-377.3017	265.458	8.831839	0.0402954	0.330706	0.335946	0.293052	1.465293	1.149336	0.17456	0.123338	0.187178	0.514923
41172	-101.6196	-369.0102	267.3906	1.937187	0.496162	0.261577	0.129391	0.11287	1.628862	1.888414	0.0922828	0.0568053	0.613756	0.237156
41178	-99.50516	-367.9364	268.4312	1.650792	0.640063	0.168588	0.166918	0.0244303	1.730408	1.20741	0.325328	0.256029	0.382772	0.0358711
41184	-99.80955	-368.2993	268.4898	1.386392	0.134329	0.134215	0.690022	0.0414345	1.898711	1.20741	0.016621	0.669523	0.269878	0.0439781
41190	-97.48156	-366.0878	268.6063	1.317232	0.155388	0.254731	0.268754	0.321127	1.997182	1.071312	0.153691	0.195866	0.524906	0.125537
41196	-100.1312	-365.9946	265.8634	6.202952	0.365871	0.397076	0.14431	0.0927434	1.933439	1.142491	0.0644822	0.411551	0.297551	0.226416
41202	-104.3366	-367.5993	263.2627	11.41633	0.157139	0.308508	0.204806	0.329546	1.592419	2.154837	0.0101034	0.431839	0.412298	0.145759
41208	-115.2395	-379.4329	264.1934	1.286268	0.0105132	0.138961	0.0662977	0.784228	0.7970337	4.623071	0.00918518	0.341099	0.595784	0.0539323
41214	-118.4623	-380.0546	261.5923	3.422311	0.207704	0.512804	0.071826	0.207667	1.138375	5.044563	0.0137075	0.423945	0.423504	0.138843
41220	-114.9203	-382.742	267.8217	0.8282136	0.0997985	0.246394	0.492416	0.161391	1.213827	2.522878	0.0199647	0.219081	0.510819	0.250136
41226	-130.1193	-395.604	265.4846	3.281531	0.255183	0.480125	0.0921254	0.172567	1.320276	2.742078	0.0429171	0.267343	0.537252	0.152488
41232	-112.6093	-381.4959	268.8867	1.032624	0.32597	0.0672311	0.55429	0.0525096	2.002115	1.057389	0.0292769	0.554573	0.218026	0.198125
41238	-105.5361	-374.1787	268.6426	1.461388	0.485321	0.238834	0.247896	0.0279491	2.125158	0.7396837	0.0978883	0.190342	0.519709	0.192061
41244	-105.7302	-372.1276	266.3974	5.56586	0.0977661	0.578522	0.317083	0.00662875	2.017727	0.7396837	0.0643068	0.474798	0.361779	0.0991156
41250	-107.4374	-372.9069	265.4695	8.195301	0.157516	0.645762	0.189323	0.00739919	2.017727	0.7480759	0.087222	0.419792	0.374495	0.118491
41256	-111.9086	-376.9174	265.0088	9.017249	0.407524	0.113616	0.4785	0.00035987	2.148575	0.8609892	0.0679349	0.170813	0.284787	0.476464
41262	-110.9421	-377.1218	266.1797	5.954582	0.222166	0.493914	0.276535	0.00738544	2.012904	0.8349166	0.244669	0.172679	0.177355	0.405297
41268	-112.1632	-377.6818	265.5186	7.630626	0.213807	0.330288	0.45029	0.00561437	2.137114	0.7625896	0.18145	0.618837	0.131529	0.0681837
41274	-89.19764	-352.867	263.6694	15.09348	0.27763	0.208267	0.503714	0.0103887	2.042727	0.8766	0.150329	0.205259	0.0547553	0.589657
41280	-93.98141	-362.4113	268.4299	1.746457	0.361255	0.417189	0.218503	0.00305266	2.136781	0.6754802	0.205296	0.280312	0.451603	0.0627892
41286	-101.9929	-367.1414	265.1485	9.084009	0.106004	0.46094	0.192938	0.240118	2.080673	0.7394646	0.213378	0.0970262	0.259389	0.430207
41292	-110.1905	-375.4414	265.2509	9.084009	0.100898	0.210846	0.413825	0.274431	1.996364	0.7101888	0.243226	0.119916	0.54668	0.0901775
41298	-108.9316	-376.9246	267.9931	2.226432	0.129517	0.565428	0.0241141	0.28094	2.188643	0.7159386	0.060627	0.647026	0.158221	0.134126
41304	-127.0362	-394.7457	267.7094	2.334252	0.0672358	0.229999	0.683122	0.0196438	1.57112	1.49785	0.147035	0.0240074	0.398953	0.430004
41310	-127.947	-394.4896	266.5426	4.62623	0.132284	0.64747	0.138169	0.0820774	2.312484	0.675768	0.0124525	0.763789	0.13393	0.0898288
41316	-126.1637	-395.2584	269.0948	0.8500289	0.267455	0.0382295	0.406108	0.288208	2.32404	0.610094	0.0408618	0.730685	0.173704	0.0547499
41322	-115.9627	-384.2865	268.3239	1.636456	0.476902	0.0180676	0.281494	0.223536	2.375754	0.5616924	0.028208	0.0568189	0.805267	0.109706
41328	-100.4752	-367.0599	266.5847	3.910095	0.556305	0.181881	0.0905682	0.171245	2.575196	0.3167397	0.16573	0.0283788	0.751097	0.0547938
41334	-95.5854	-361.8906	266.3052	4.105145	0.513362	0.0941014	0.303938	0.0885985	2.760451	0.3196662	0.163695	0.412317	0.348513	0.0754748
41340	-100.4256	-368.285	267.8594	1.606121	0.119179	0.198538	0.397918	0.284365	2.684226	0.2524354	0.130499	0.585951	0.277837	0.00571317
41346	-91.59307	-360.1568	268.5637	1.008105	0.141029	0.141397	0.242406	0.475168	2.669368	0.3633875	0.00596307	0.559309	0.423269	0.0114585
41352	-95.95697	-361.2782	265.3212	7.113697	0.520944	0.0661511	0.232212	0.180693	2.561044	0.3603598	0.00522175	0.616327	0.370649	0.00780188
41358	-99.98552	-362.4714	262.4858	17.5514	0.616622	0.151967	0.077432	0.153978	2.801052	0.2671203	0.0329971	0.626486	0.291045	0.0494719
41364	-89.95363	-356.4259	266.4723	3.35398	0.568678	0.0972364	0.0714115	0.262674	2.816622	0.2213722	0.0358109	0.67991	0.230589	0.0536907
41370	-91.96204	-359.1256	267.1636	2.154092	0.253182	0.418105	0.0207177	0.307995	2.84887	0.2076978	0.418231	0.550222	0.0181549	0.0133921
41376	-98.72868	-364.4944	265.7658	4.836985	0.429582	0.344849	0.0142168	0.211351	2.793519	0.2238381	0.111535	0.615127	0.184611	0.0887266
41382	-97.60987	-363.5184	265.9085	4.631121	0.154943	0.162656	0.00657281	0.675828	2.793519	0.2460831	0.433888	0.379765	0.0776202	0.108727
41388	-90.25231	-357.4131	267.1608	2.830621	0.216617	0.227399	0.0170998	0.538884	2.588401	0.3042906	0.170681	0.145294	0.641254	0.0427706
41394	-102.0594	-369.4545	267.3951	2.495641	0.188861	0.15787	0.00488104	0.648388	2.588401	0.3201998	0.171324	0.145842	0.643672	0.0391609
41400	-106.362	-375.1357	268.7737	1.132288	0.302426	0.159923	0.00404506	0.533606	2.382501	0.4772882	0.0135777	0.315155	0.666322	0.00494522
41406	-109.0371	-374.8982	265.861	6.788932	0.25406	0.184444	0.00165861	0.559837	2.14119	0.6563495	0.023364	0.301665	0.669999	0.0049725
41412	-111.4421	-380.5269	269.0848	1.183823	0.455239	0.21527	0.00297198	0.326519	1.898784	0.7925707	0.0488373	0.751129	0.189639	0.0103939
41418	-117.9076	-386.6909	268.7833	1.103407	0.299064	0.141419	0.00195241	0.557565	2.138624	0.9553915	0.0425224	0.366345	0.580061	0.0110716
41424	-108.5663	-374.5434	265.9772	6.401472	0.303701	0.249541	0.00188557	0.444873	2.138624	0.704494	0.233065	0.309092	0.373654	0.0841893
41430	-115.3111	-380.3669	265.0558	9.814005	0.357838	0.215143	0.00416887	0.42285	1.920777	0.8094972	0.341287	0.0986915	0.458017	0.102004
41436	-104.55	-372.3912	267.8413	2.060383	0.160182	0.202304	0.00738349	0.630131	2.02832	1.1834	0.0762795	0.584277	0.0525899	0.286854
41442	-115.0148	-383.219	268.2042	2.060383	0.203012	0.626738	0.0329625	0.137288	1.872262	0.9914988	0.0297717	0.786738	0.039438	0.144052
41448	-116.4664	-383.4847	267.0183	3.914556	0.305161	0.259646	0.121613	0.313581	1.929679	0.9927935	0.155576	0.303907	0.510017	0.0305004
41454	-111.5609	-377.2884	265.7275	6.865319	0.0677817	0.0576722	0.288257	0.586289	1.988916	0.9927935	0.627476	0.293741	0.0605673	0.0182155
41460	-113.2722	-377.8318	264.5596	11.52316	0.589774	0.0860442	0.140653	0.183529	1.908524	0.897534	0.286159	0.236987	0.462158	0.0146961
41466	-113.5661	-379.3212	265.755	6.924847	0.449896	0.107505	0.350925	0.0916737	1.899356	1.033565	0.286933	0.426224	0.260412	0.0264311
41472	-111.9318	-380.8415	268.9096	0.8041199	0.109457	0.271781	0.394555	0.224207	1.931509	1.30181	0.0684863	0.652034	0.24303	0.0364498
41478	-95.35806	-364.1642	268.8061	1.056047	0.219214	0.363175	0.181565	0.236046	1.573643	1.462499	0.12704	0.612963	0.17553	0.0844663
41484	-90.22214	-357.66	267.4379	3.137279	0.0850838	0.49755	0.350957	0.066409	1.708558	1.199282	0.139666	0.537509	0.24561	0.0772155
41490	-96.51344	-361.9728	265.4593	7.147383	0.169765	0.122908	0.402523	0.304804	1.579055	1.484388	0.465339	0.118205	0.328096	0.0883593
41496	-108.1766	-374.006	265.8295	4.280061	0.0912196	0.191114	0.0542677	0.663399	1.573166	2.033859	0.465363	0.0485881	0.182776	0.303273
41502	-104.3523	-371.3303	266.978	1.232643	0.135205	0.360821	0.231025	0.272949	1.517802	2.60926	0.0546338	0.799589	0.132182	0.0135945
41508	-102.9716	-370.0036	267.032	1.506972	0.166646	0.402608	0.110064	0.320681	1.307627	2.553524	0.08738	0.603732	0.287146	0.0217427
41514	-103.3843	-369.3031	265.9189	1.246908	0.200706	0.308882	0.30984	0.180571	1.1061	3.482326	0.0140434	0.539389	0.216642	0.229925
41520	-104.9322	-371.199	266.2668	1.246908	0.274282	0.290617	0.422384	0.0127161	1.202357	3.221235	0.0833587	0.540082	0.216921	0.159638
41526	-99.992	-366.7863	266.7943	1.507339	0.104802	0.360251	0.523591	0.0113557	1.278392	2.718037	0.149267	0.325516	0.352603	0.172615
41532	-99.53727	-366.1181	266.5809	4.924656	0.0874695	0.708386	0.198459	0.0056856	1.621118	1.238585	0.0846258	0.197902	0.696779	0.0206932
41538	-101.1893	-367.4603	266.271	4.313976	0.225581	0.0845823	0.399735	0.290102	1.529836	1.752085	0.129993	0.038864	0.544357	0.286786
41544	-111.2074	-376.25	265.0426	7.124103	0.221698	0.464969	0.137455	0.175877	1.634117	1.752085	0.23524	0.0815915	0.544144	0.139024
41550	-111.8563	-378.7312	266.8749	3.739864	0.291915	0.416266	0.208013	0.0838056	1.75725	1.349076	0.226546	0.257243	0.398449	0.117762
41556	-122.9781	-388.1292	265.1511	8.823836	0.317317	0.402973	0.209876	0.0698345	2.08467	0.8337903	0.259593	0.120342	0.581199	0.0388656
41562	-110.7428	-377.4562	266.7134	4.12744	0.143191	0.341104	0.278659	0.237046	2.241012	0.8709499	0.6179	0.172053	0.117536	0.0925104
