Iteration	Posterior	Likelihood	Prior	beta_scale	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
34812	-108.6911	-375.8554	267.1643	1.38696	0.480412	0.0146762	0.374495	0.130417	3.245723	0.1484658	0.18712	0.504389	0.221626	0.0868648
34818	-101.0092	-368.2421	267.2329	1.240754	0.832164	0.00593311	0.0678675	0.0940349	3.310378	0.1484658	0.15765	0.424952	0.186721	0.230677
34824	-132.369	-397.8891	265.5202	3.694948	0.715081	0.109098	0.0583188	0.117501	3.310378	0.1444194	0.308381	0.12079	0.34986	0.220968
34830	-109.4321	-373.2729	263.8408	8.124148	0.643628	0.209668	0.0409431	0.10576	3.325515	0.1656265	0.22446	0.181848	0.523233	0.0704592
34836	-109.4959	-373.7524	264.2565	6.360296	0.228433	0.437143	0.0529959	0.281428	3.340199	0.1311886	0.499348	0.120779	0.0710419	0.308832
34842	-120.1462	-384.8296	264.6834	5.400843	0.313691	0.182136	0.419516	0.0846566	3.287162	0.1313412	0.12014	0.287562	0.110768	0.48153
34848	-112.5429	-377.3029	264.76	5.400843	0.165221	0.0749859	0.0957287	0.664065	3.287162	0.1460191	0.283259	0.0417054	0.196821	0.478215
34854	-116.6349	-381.2117	264.5768	5.922396	0.272915	0.0498526	0.143139	0.534093	3.262431	0.1460191	0.135902	0.0100856	0.238746	0.615266
34860	-115.9522	-383.6212	267.669	0.8650733	0.216646	0.00716451	0.498788	0.277401	3.240494	0.1476787	0.114895	0.0450731	0.69902	0.141012
34866	-104.9506	-371.5882	266.6376	2.036219	0.305495	0.0307028	0.475053	0.188749	3.240289	0.1476787	0.311051	0.173797	0.489469	0.0256827
34872	-109.0209	-372.5604	263.5395	8.675376	0.396434	0.113498	0.248977	0.241091	3.303305	0.1325489	0.224429	0.356633	0.400408	0.0185306
34878	-96.02683	-360.2185	264.1917	6.350059	0.374497	0.310488	0.0457942	0.269221	3.359962	0.1228845	0.0082819	0.275864	0.264942	0.450913
34884	-97.03905	-360.4538	263.4148	9.473937	0.258975	0.587123	0.0118743	0.142027	3.282524	0.1488056	0.00329987	0.613101	0.105564	0.278035
34890	-106.632	-372.391	265.7589	3.881377	0.0664026	0.630666	0.0611014	0.24183	3.198193	0.2029869	0.00697347	0.545304	0.35548	0.0922427
34896	-108.59	-375.8708	267.2809	1.557605	0.177639	0.286622	0.0197923	0.515948	3.198193	0.2077779	0.00286368	0.232434	0.573494	0.191208
34902	-111.984	-376.5965	264.6125	6.304371	0.400715	0.279638	0.0988645	0.220782	3.231578	0.1823019	0.00111249	0.450569	0.324778	0.223541
34908	-113.6032	-380.3063	266.7031	2.880126	0.0680579	0.0288164	0.609412	0.293714	2.930245	0.2513074	0.00232017	0.235055	0.745279	0.0173463
34914	-106.1405	-373.5027	267.3622	2.126958	0.0733642	0.027221	0.670569	0.228845	2.869241	0.3128377	0.00216428	0.235754	0.747497	0.0145841
34920	-125.7913	-388.9159	263.1247	12.66043	0.167154	0.311425	0.191627	0.329794	3.041429	0.225184	0.0176177	0.43074	0.446972	0.104671
34926	-131.1917	-396.4611	265.2693	5.288656	0.0132249	0.148644	0.701485	0.136646	3.076397	0.2161992	0.078316	0.590342	0.247357	0.0839848
34932	-110.318	-377.5336	267.2156	1.729484	0.00634443	0.0531895	0.811956	0.12851	3.063819	0.1889329	0.1764	0.301956	0.44587	0.0757744
34938	-117.6304	-383.9442	266.3138	3.026094	0.299504	0.124165	0.276338	0.299993	3.063819	0.1868608	0.260333	0.246415	0.421603	0.0716502
34944	-121.5831	-386.7113	265.1282	5.587233	0.0643292	0.424965	0.208009	0.302696	3.088782	0.213779	0.0472355	0.040107	0.307962	0.604695
34950	-110.3486	-376.2101	265.8614	3.897181	0.132679	0.256075	0.511693	0.0995528	3.046067	0.1895615	0.0868402	0.255889	0.511019	0.146251
34956	-121.795	-388.6233	266.8282	2.098808	0.030681	0.662876	0.0500137	0.25643	3.104734	0.1713471	0.0506527	0.734181	0.0783979	0.136769
34962	-115.6302	-380.6708	265.0405	5.392372	0.014879	0.297299	0.312451	0.375371	3.119416	0.1713471	0.0224431	0.547214	0.274673	0.15567
34968	-104.9	-372.595	267.695	1.0604	0.0625164	0.0884344	0.759285	0.0897638	3.119416	0.1715578	0.0337461	0.350201	0.377936	0.238116
34974	-134.0793	-400.7378	266.6585	1.510354	0.0291382	0.519278	0.419037	0.0325476	1.465834	2.68475	0.0363979	0.597204	0.323613	0.0427857
34980	-113.0164	-378.2139	265.1975	4.898488	0.0450335	0.257036	0.647628	0.0503028	1.276731	2.449089	0.0832012	0.502606	0.104029	0.310165
34986	-120.6074	-384.9128	264.3054	5.197833	0.0754491	0.430637	0.349722	0.144192	1.010635	3.078003	0.130935	0.476437	0.0986123	0.294016
34992	-113.3181	-377.5436	264.2256	2.455853	0.101292	0.147171	0.532135	0.219402	1.277597	3.812173	0.156542	0.105647	0.632704	0.105108
34998	-113.2006	-378.1782	264.9776	3.09227	0.0978816	0.175886	0.514218	0.212015	1.532506	2.986853	0.135626	0.510206	0.2222	0.131967
35004	-103.3385	-368.2391	264.9005	8.454825	0.0114173	0.210847	0.523578	0.254157	1.788528	1.432452	0.0620228	0.24188	0.234845	0.461252
35010	-100.2375	-366.7509	266.5133	2.31165	0.00598014	0.355685	0.20959	0.428745	1.612316	2.296886	0.0281534	0.270998	0.541166	0.159683
35016	-101.461	-367.5257	266.0647	3.710655	0.319039	0.579228	0.0675178	0.0342153	1.606812	2.045022	0.0520466	0.500987	0.151765	0.295201
35022	-107.6822	-376.2654	268.5832	1.571138	0.176625	0.515106	0.037379	0.270889	1.880972	0.9902772	0.0168181	0.0588914	0.922048	0.00224282
35028	-106.7614	-373.1301	266.3687	4.975723	0.260049	0.393036	0.0420651	0.30485	1.355526	1.591756	0.0405229	0.334117	0.619956	0.00540405
35034	-113.1717	-379.6474	266.4757	4.975723	0.480236	0.188055	0.18324	0.14847	1.40362	1.476717	0.0773376	0.259878	0.554109	0.108675
35040	-104.2917	-371.1748	266.8831	4.593756	0.356027	0.0290167	0.188004	0.426952	1.721871	1.008299	0.0403624	0.356069	0.388833	0.214736
35046	-105.6509	-372.8679	267.2169	3.421973	0.564629	0.115452	0.0331538	0.286766	2.066056	0.9148865	0.122759	0.466351	0.275498	0.135392
35052	-118.2257	-384.5359	266.3102	5.072598	0.286042	0.139003	0.00631588	0.568639	2.019405	1.069202	0.108315	0.453741	0.368445	0.0694984
35058	-118.4001	-381.6614	263.2612	16.00539	0.521366	0.123043	0.0055907	0.350001	2.216243	0.9425478	0.20742	0.0555569	0.603937	0.133087
35064	-103.7647	-368.6297	264.865	10.53388	0.521366	0.123043	0.0055907	0.350001	1.770707	0.9812517	0.386269	0.211425	0.226258	0.176047
35070	-109.3905	-375.1208	265.7303	7.84913	0.44116	0.167535	0.028208	0.363097	1.770707	0.8718392	0.0255224	0.299469	0.333242	0.341767
35076	-100.275	-368.6039	268.329	1.916046	0.476801	0.215203	0.292452	0.0155434	1.875607	0.9717614	0.0164467	0.192978	0.783979	0.00659541
35082	-115.098	-383.9691	268.8711	1.362431	0.295122	0.138614	0.55879	0.00747473	1.798442	0.9661892	0.0477225	0.559955	0.373184	0.0191376
35088	-107.0267	-376.3729	269.3462	0.786835	0.328236	0.54721	0.0980215	0.0265323	1.967349	0.8774079	0.0126672	0.031851	0.89019	0.0652918
35094	-119.8163	-387.716	267.8997	2.246947	0.209019	0.136908	0.567932	0.0861413	1.880476	1.143602	0.034969	0.0161942	0.902726	0.0461105
35100	-106.5123	-373.1504	266.6381	5.361833	0.598632	0.0655385	0.312119	0.0237114	1.703133	0.9358834	0.0856113	0.0199393	0.850982	0.0434674
35106	-94.27188	-360.5084	266.2365	5.361833	0.231514	0.342031	0.396345	0.03011	2.114636	0.9251642	0.217489	0.0506544	0.621431	0.110426
35112	-105.5005	-370.8938	265.3933	7.76849	0.0912138	0.210562	0.393121	0.305102	2.138169	0.8663092	0.254723	0.587638	0.0283081	0.129331
35118	-101.1128	-367.3611	266.2483	4.745569	0.136751	0.255939	0.324671	0.282639	2.026233	1.244299	0.0528225	0.747038	0.0567673	0.143372
35124	-98.5492	-365.8762	267.327	3.215318	0.164263	0.126973	0.370289	0.338476	1.51553	1.409398	0.0839562	0.330845	0.357323	0.227875
35130	-93.98276	-360.78	266.7972	4.362988	0.00447358	0.157012	0.457893	0.380621	1.609468	1.28083	0.383166	0.233591	0.325178	0.0580654
35136	-102.5323	-368.7814	266.2491	5.555662	0.00054576	0.126493	0.403309	0.469652	1.752291	1.183638	0.487132	0.162161	0.297037	0.0536709
35142	-104.9836	-371.0595	266.0759	5.555662	0.000662668	0.32607	0.345571	0.327696	2.18299	0.9392822	0.574326	0.141834	0.233074	0.0507664
35148	-113.6	-378.7906	265.1906	8.200262	0.000800228	0.600603	0.0363249	0.362272	2.18299	0.8922655	0.434824	0.160763	0.26418	0.140233
35154	-115.6179	-378.5891	262.9712	16.39717	0.00390366	0.100554	0.0808875	0.814654	2.667374	0.4132478	0.358902	0.162808	0.267541	0.210748
35160	-112.2122	-374.5614	262.3492	19.25958	0.0123835	0.687294	0.0556959	0.244627	2.667374	0.2782055	0.585978	0.117455	0.171366	0.125201
35166	-131.3973	-397.5933	266.1959	5.218958	0.0310527	0.59591	0.139662	0.233374	2.437754	0.4263522	0.312486	0.418465	0.0663122	0.202736
35172	-113.8106	-377.7371	263.9264	3.437834	0.498354	0.0943137	0.029286	0.378046	1.007327	3.79668	0.0447031	0.906532	0.045222	0.00354251
35178	-116.7107	-379.0017	262.291	9.661397	0.31276	0.0640454	0.195631	0.427563	1.26641	3.23205	0.222626	0.737692	0.0367995	0.00288273
35184	-110.7395	-375.5773	264.8378	5.813324	0.0580339	0.209308	0.35459	0.378069	1.082921	2.558128	0.213916	0.708834	0.0176795	0.0595705
35190	-110.7851	-374.4163	263.6312	3.480665	0.134187	0.287309	0.426741	0.151763	0.9204057	4.00236	0.0904449	0.876893	0.00747497	0.0251867
35196	-106.1988	-370.7551	264.5562	1.720782	0.416046	0.336453	0.140346	0.107155	0.9839564	4.100873	0.152644	0.652297	0.0591066	0.135952
35202	-101.4393	-362.9239	261.4846	6.548621	0.16787	0.741679	0.049751	0.0406997	0.811108	4.516861	0.139797	0.662186	0.0600027	0.138014
35208	-121.1443	-379.8502	258.7059	5.035419	0.152564	0.674051	0.0452146	0.128171	0.8500354	6.355228	0.289235	0.494679	0.0654783	0.150608
35214	-128.7293	-394.2591	265.5298	1.527195	0.00960515	0.828628	0.0517933	0.109974	0.8867767	3.690538	0.138581	0.635404	0.0450785	0.180936
35220	-125.4167	-391.8054	266.3887	4.152772	0.367359	0.201305	0.263469	0.167868	1.944944	1.419291	0.341392	0.291181	0.0947209	0.272706
35226	-119.1104	-382.2635	263.1532	11.38871	0.104629	0.540348	0.287687	0.0673366	1.422103	2.339164	0.275637	0.129705	0.236723	0.357935
35232	-108.2659	-375.9398	267.674	1.29665	0.380762	0.161452	0.212736	0.245049	1.371376	2.225257	0.032251	0.164132	0.722598	0.0810194
35238	-108.4456	-371.4755	263.0298	14.14551	0.114586	0.211402	0.278553	0.395459	1.381828	2.04609	0.00796332	0.102753	0.799627	0.0896561
35244	-111.2128	-372.8166	261.6037	15.46053	0.132398	0.306394	0.0467717	0.514435	1.408848	2.765005	0.0154451	0.237424	0.693167	0.053964
35250	-98.32794	-364.6372	266.3092	2.936941	0.200445	0.252831	0.0455646	0.50116	1.520231	2.226698	0.245989	0.292868	0.446064	0.0150786
35256	-104.9661	-369.2842	264.3182	3.786005	0.755509	0.077754	0.0456238	0.121113	1.126448	3.391777	0.190421	0.090999	0.585792	0.132788
35262	-92.20344	-357.8171	265.6136	1.863993	0.250461	0.257448	0.232581	0.25951	1.332079	3.220419	0.306309	0.125805	0.354285	0.213601
35268	-101.4274	-367.8393	266.4119	2.641462	0.246164	0.181468	0.177893	0.394475	1.271995	2.436956	0.147751	0.412044	0.342037	0.0981679
35274	-112.3839	-378.1976	265.8137	4.058399	0.182681	0.207474	0.189541	0.420304	1.369546	2.247589	0.462088	0.0648661	0.351764	0.121282
35280	-105.3855	-372.9274	267.5419	3.433377	0.277967	0.263592	0.1591	0.299341	1.62993	1.023317	0.291021	0.0387603	0.38217	0.288049
35286	-106.4853	-371.3148	264.8295	10.21663	0.332981	0.105916	0.202517	0.358585	1.956544	0.909112	0.660616	0.0879858	0.0978473	0.153551
35292	-110.0642	-376.7982	266.734	4.495575	0.244123	0.0942381	0.325867	0.335771	2.083584	0.8232855	0.196765	0.0811865	0.663168	0.0588806
35298	-113.4543	-380.4013	266.947	4.058043	0.143226	0.0552892	0.604489	0.196996	2.087297	0.8148393	0.19673	0.173993	0.278846	0.350431
35304	-119.2371	-387.0508	267.8138	2.75098	0.486782	0.126714	0.139194	0.24731	2.02647	0.700659	0.214326	0.391386	0.129827	0.264461
35310	-110.4038	-380.0467	269.6429	0.442422	0.504258	0.416904	0.051956	0.0268816	2.194152	0.6193078	0.0606135	0.701733	0.138578	0.0990756
35316	-112.9597	-382.1039	269.1442	0.8452133	0.28069	0.142176	0.562171	0.0149633	2.30046	0.4881671	0.0454585	0.732961	0.118096	0.103485
35322	-102.4218	-370.8035	268.3817	1.657655	0.448584	0.251601	0.283278	0.0165365	2.30046	0.5612803	0.104872	0.70537	0.0777115	0.112047
35328	-99.75379	-368.1166	268.3628	1.657655	0.179325	0.135342	0.0501961	0.635136	2.293986	0.6381963	0.269683	0.402975	0.192566	0.134776
35334	-106.9979	-374.885	267.8872	2.383395	0.478373	0.129311	0.0172711	0.375045	2.25374	0.5481248	0.247475	0.208139	0.362219	0.182167
35340	-97.03444	-364.8993	267.8649	2.237873	0.446922	0.186554	0.0161356	0.350388	2.378286	0.4604229	0.382311	0.226867	0.260678	0.130143
35346	-104.0897	-373.333	269.2433	0.6770519	0.691634	0.0683073	0.013086	0.226972	2.378286	0.4868653	0.0702858	0.670814	0.231106	0.0277951
35352	-116.8089	-382.3246	265.5157	7.029948	0.537312	0.181092	0.0346927	0.246903	2.443365	0.499236	0.14417	0.292335	0.557898	0.00559657
35358	-117.2386	-383.8005	266.562	4.286431	0.308767	0.451864	0.0974862	0.141883	2.491568	0.4304661	0.218261	0.626768	0.11406	0.04091
35364	-103.0545	-369.2059	266.1514	3.891011	0.123312	0.3471	0.0635581	0.46603	2.882772	0.234807	0.0302591	0.465403	0.413641	0.0906975
35370	-121.1776	-387.427	266.2494	4.347624	0.318901	0.327845	0.0705784	0.282676	2.723513	0.3438402	0.0206447	0.317527	0.313437	0.348391
35376	-103.3369	-371.4464	268.1096	1.659232	0.368373	0.230635	0.0744641	0.326528	2.550808	0.3918266	0.0610196	0.333191	0.420619	0.18517
35382	-123.4963	-390.742	267.2456	3.039442	0.111935	0.248181	0.0801292	0.559755	2.482047	0.498491	0.0907113	0.303462	0.420645	0.185181
35388	-113.7454	-381.2876	267.5422	2.825425	0.110205	0.534943	0.139557	0.215295	2.268987	0.6681469	0.253856	0.249015	0.345173	0.151956
35394	-116.204	-384.4666	268.2626	1.64019	0.556	0.108119	0.234623	0.101258	2.074966	1.057548	0.11708	0.614758	0.222091	0.0460707
35400	-111.4014	-375.4371	264.0356	13.16178	0.0703485	0.343663	0.394248	0.19174	2.039775	0.9174572	0.0735306	0.311575	0.0173415	0.597553
35406	-120.1429	-382.7572	262.6144	18.83064	0.0888983	0.612095	0.0965137	0.202493	2.034239	1.247965	0.296123	0.580653	0.104016	0.019207
35412	-103.9443	-369.8146	265.8703	6.84764	0.352627	0.328357	0.173065	0.145952	1.735348	1.104596	0.0103883	0.152479	0.313278	0.523855
35418	-100.6953	-367.9227	267.2274	1.660681	0.196103	0.199872	0.483554	0.120471	1.381575	2.302367	0.0266353	0.575541	0.139231	0.258593
35424	-104.1212	-369.3349	265.2137	3.346332	0.173211	0.577333	0.233358	0.0160977	1.588605	2.721296	0.0211294	0.675378	0.0983549	0.205137
35430	-111.3027	-376.631	265.3284	2.275935	0.0540033	0.363539	0.535274	0.0471837	2.084717	2.756921	0.0380029	0.791507	0.0543553	0.116135
35436	-111.2768	-376.2391	264.9623	2.196475	0.178201	0.172648	0.361922	0.287229	1.834967	3.161412	0.061048	0.643884	0.102132	0.192936
35442	-100.5395	-366.4515	265.912	0.6377056	0.137483	0.273149	0.318772	0.270596	2.126117	3.248414	0.200274	0.633494	0.0716512	0.094581
35448	-111.2632	-377.3477	266.0845	5.011038	0.147841	0.279918	0.281146	0.291094	1.635525	1.58363	0.577595	0.216029	0.174123	0.0322532
35454	-111.3687	-377.1055	265.7368	4.011621	0.128602	0.112147	0.24456	0.514691	2.050455	1.86358	0.193844	0.636326	0.0473399	0.12249
35460	-106.3917	-373.0258	266.6341	3.060467	0.11855	0.117635	0.223937	0.539878	2.206476	1.479859	0.389507	0.139978	0.292789	0.177725
35466	-105.9374	-372.0567	266.1193	3.060467	0.171119	0.143009	0.623125	0.0627464	1.930462	2.034405	0.10821	0.566108	0.237114	0.0885687
35472	-124.2985	-391.4882	267.1898	2.132769	0.28878	0.241341	0.32993	0.139949	2.166185	1.547987	0.00489527	0.313662	0.483151	0.198292
35478	-113.7814	-381.7403	267.9589	1.417269	0.39606	0.0749228	0.422884	0.106133	2.115172	1.438451	0.0536943	0.512715	0.0835439	0.350047
35484	-104.4366	-368.5559	264.1193	8.841558	0.202448	0.512806	0.195715	0.0890307	2.246436	1.588504	0.0876373	0.546393	0.090692	0.275277
35490	-110.2867	-376.9839	266.6972	1.761456	0.631493	0.137913	0.210342	0.0202526	1.897599	2.259029	0.093742	0.417199	0.457477	0.0315822
35496	-110.7205	-376.8839	266.1634	2.308951	0.227792	0.318202	0.414132	0.0398745	1.941484	2.311324	0.10456	0.413879	0.306805	0.174755
35502	-101.7026	-366.4059	264.7033	5.741447	0.0867373	0.271354	0.607905	0.0340039	1.577816	2.349505	0.337681	0.252547	0.253264	0.156508
35508	-110.4651	-374.2507	263.7855	8.019205	0.464281	0.33477	0.0728199	0.128129	1.65938	2.37396	0.355074	0.174027	0.266308	0.20459
35514	-109.7426	-373.8994	264.1568	3.584867	0.402034	0.486689	0.0813259	0.0299509	1.214485	3.49679	0.472083	0.168721	0.308352	0.0508437
35520	-99.55224	-365.1446	265.5923	1.634914	0.28911	0.0127971	0.561578	0.136516	1.067002	3.49679	0.0378986	0.902601	0.0316667	0.0278333
35526	-99.73144	-365.849	266.1176	0.981922	0.5766	0.0162044	0.283832	0.123363	1.139049	3.49679	0.0406666	0.674291	0.204723	0.0803199
35532	-91.53949	-359.1246	267.5851	1.002125	0.468027	0.014404	0.491371	0.0261983	1.090196	2.636025	0.0268698	0.730789	0.135267	0.107074
35538	-97.00182	-362.8245	265.8227	4.269948	0.468027	0.014404	0.491371	0.0261983	1.206984	2.279838	0.114849	0.156209	0.234342	0.494601
35544	-112.4322	-375.634	263.2019	5.679794	0.106098	0.0117226	0.38194	0.50024	0.8684443	3.693297	0.393771	0.406067	0.0296209	0.170541
35550	-109.6307	-373.3458	263.715	5.679794	0.136374	0.0166903	0.543794	0.303142	1.462209	3.042981	0.7547	0.145862	0.0178138	0.0816243
35556	-113.9587	-381.4015	267.4427	1.740098	0.390726	0.0358877	0.150994	0.422393	1.397052	2.111334	0.350576	0.462828	0.00912789	0.177468
35562	-116.6759	-384.9252	268.2492	1.937542	0.446875	0.089078	0.421174	0.0428727	1.575421	1.298394	0.328979	0.477472	0.0136644	0.179884
35568	-113.6951	-383.3392	269.6441	0.4775102	0.180628	0.176876	0.627686	0.0148094	1.870411	1.00694	0.27277	0.222831	0.370282	0.134117
35574	-114.5087	-383.8745	269.3658	0.67124	0.26184	0.171285	0.368767	0.198109	2.065407	0.8826052	0.035244	0.858145	0.0478434	0.0587681
35580	-123.6843	-391.5814	267.8971	2.612461	0.329571	0.287993	0.173111	0.209325	2.060404	0.644598	0.0211348	0.514605	0.429018	0.0352415
35586	-117.3793	-386.7223	269.3429	0.8562641	0.249071	0.131491	0.240744	0.378694	1.672822	1.105706	0.132383	0.555272	0.18592	0.126425
35592	-115.9574	-384.1326	268.1753	1.293246	0.402116	0.212286	0.156776	0.228821	1.755669	1.627646	0.0711496	0.298432	0.306135	0.324283
35598	-116.15	-382.8824	266.7324	4.637047	0.300784	0.158791	0.369266	0.171159	1.679628	1.168738	0.173111	0.050195	0.375513	0.401181
35604	-120.9683	-387.8901	266.9218	3.120483	0.258121	0.0328011	0.484505	0.224573	2.087147	1.321417	0.329331	0.108041	0.231761	0.330867
35610	-111.4071	-377.0256	265.6185	6.500695	0.0874093	0.0403489	0.595993	0.276249	1.927304	1.263454	0.234574	0.203728	0.309526	0.252172
35616	-122.618	-387.6485	265.0306	9.06229	0.338074	0.154165	0.304212	0.203549	1.674995	1.277879	0.246827	0.330828	0.232735	0.18961
35622	-123.4588	-388.0883	264.6295	9.800665	0.222207	0.256837	0.423902	0.0970539	1.870434	1.277879	0.174893	0.551827	0.250556	0.0227231
35628	-114.8186	-380.5828	265.7641	6.800067	0.304472	0.265409	0.288769	0.141349	2.161906	0.7766033	0.105889	0.178858	0.531405	0.183849
35634	-119.0613	-385.0499	265.9886	6.042463	0.257484	0.0387948	0.180783	0.522938	2.120493	0.8940891	0.217834	0.0764971	0.517463	0.188206
35640	-105.6707	-371.9124	266.2417	6.042463	0.308149	0.159585	0.204004	0.328262	1.867383	0.8940891	0.119885	0.635549	0.0637471	0.180818
35646	-115.3284	-376.9248	261.5964	27.92349	0.16386	0.45531	0.147354	0.233476	2.309399	0.6461417	0.151412	0.304025	0.182217	0.362346
35652	-88.11433	-353.2867	265.1724	8.616889	0.167987	0.44457	0.313059	0.0743842	2.275884	0.5497417	0.299851	0.242349	0.385896	0.0719044
35658	-93.09229	-360.1977	267.1054	3.598308	0.0116391	0.878571	0.0735024	0.0362879	2.306941	0.5115613	0.271067	0.222701	0.241447	0.264785
35664	-83.08788	-350.2994	267.2116	3.775584	0.0205904	0.279981	0.30251	0.396919	2.052525	0.6846668	0.372384	0.328878	0.142482	0.156255
35670	-93.57297	-357.601	264.028	12.00806	0.0104426	0.20039	0.17591	0.613258	1.688482	1.458833	0.0807128	0.719366	0.156811	0.0431098
35676	-89.23755	-356.5383	267.3007	3.498199	0.0551341	0.267561	0.437567	0.239738	1.485515	1.329054	0.358476	0.373841	0.217788	0.0498945
35682	-100.596	-368.0339	267.4379	3.252103	0.0381992	0.542157	0.124674	0.29497	1.485515	1.329054	0.325635	0.502369	0.0403024	0.131693
35688	-105.6438	-369.8013	264.1575	11.80769	0.0552425	0.713178	0.0688009	0.162779	1.753947	1.343815	0.266356	0.693689	0.00946001	0.0304947
35694	-108.3576	-373.659	265.3015	5.845457	0.104265	0.486224	0.0463989	0.363112	1.892478	1.715444	0.257532	0.670708	0.00914661	0.0626133
35700	-100.6804	-364.6042	263.9238	12.70665	0.0550583	0.685017	0.0681806	0.191744	1.875517	1.267252	0.256775	0.547064	0.118221	0.0779411
35706	-101.8039	-368.3755	266.5716	4.59885	0.0127178	0.595114	0.253244	0.138924	1.623584	1.362608	0.194849	0.167759	0.384136	0.253255
35712	-96.0122	-362.8142	266.802	4.59885	0.00518142	0.120026	0.268536	0.606256	1.850427	0.9576701	0.163919	0.437217	0.00749732	0.391366
35718	-99.47419	-368.0131	268.5389	1.528498	0.00525767	0.120017	0.268516	0.60621	2.137398	0.7882165	0.0976096	0.712814	0.00612344	0.183453
35724	-95.44035	-361.479	266.0387	6.173251	0.00945257	0.264241	0.699905	0.0264015	2.197682	0.633189	0.164854	0.233832	0.00919294	0.59212
35730	-101.7846	-367.7111	265.9264	6.399202	0.024164	0.0943699	0.181691	0.699775	2.247618	0.5688105	0.549663	0.0151922	0.228818	0.206327
35736	-109.0612	-376.5201	267.4589	3.225523	0.024164	0.0943699	0.181691	0.699775	2.076125	0.7340437	0.509046	0.178604	0.303004	0.00934608
35742	-109.3429	-374.0922	264.7493	11.39322	0.0161127	0.0643424	0.620972	0.298573	1.89524	0.7026693	0.318628	0.398617	0.232111	0.0506437
35748	-98.9509	-364.218	265.2671	9.147624	0.00901601	0.124083	0.270399	0.596502	1.89524	0.8082589	0.795194	0.132844	0.0590723	0.0128889
35754	-107.6425	-373.9236	266.2811	5.568743	0.225829	0.238874	0.517968	0.0173288	1.700128	1.196466	0.806917	0.134803	0.0381662	0.0201135
35760	-105.4757	-368.1288	262.6531	21.38532	0.476712	0.346697	0.163164	0.0134273	1.90605	0.9593425	0.418992	0.318381	0.0829356	0.179691
35766	-98.11574	-365.2395	267.1237	3.656964	0.194587	0.141517	0.658695	0.00520139	1.999308	0.9501828	0.10601	0.640262	0.0436184	0.210109
35772	-104.3617	-369.6287	265.267	8.469945	0.113194	0.434471	0.436366	0.0159688	1.95461	0.9679013	0.140117	0.189867	0.115183	0.554833
35778	-106.0922	-370.2471	264.1549	12.13654	0.14522	0.370267	0.424232	0.0602814	2.060919	1.010777	0.371286	0.553642	0.019648	0.0554239
35784	-94.07367	-360.4253	266.3516	5.108018	0.102987	0.405848	0.356425	0.13474	2.098064	0.9339878	0.0694736	0.73277	0.0218374	0.175919
35790	-113.0581	-377.0622	264.0041	8.568062	0.51348	0.337403	0.0302994	0.118818	1.511764	2.221474	0.257571	0.457898	0.0258781	0.258653
35796	-113.1716	-379.607	266.4354	3.997401	0.479339	0.288649	0.0177739	0.214238	1.506082	1.761963	0.214021	0.295331	0.0232359	0.467412
35802	-115.0837	-381.6544	266.5707	3.997401	0.432369	0.0289611	0.00759696	0.531073	1.501716	1.669564	0.258478	0.305128	0.0280626	0.408331
35808	-116.1303	-384.059	267.9286	2.352603	0.191254	0.0547665	0.111787	0.642193	1.478547	1.391297	0.1267	0.560408	0.112737	0.200155
35814	-107.676	-372.832	265.156	9.482983	0.292722	0.0441041	0.146009	0.517165	1.836085	0.9000975	0.12539	0.554613	0.111572	0.208425
35820	-116.5793	-377.5958	261.0165	33.99909	0.126042	0.138517	0.321746	0.413695	1.933677	0.9988837	0.0576823	0.449623	0.467785	0.0249097
35826	-113.1958	-381.1334	267.9376	2.60306	0.0248248	0.258106	0.599527	0.117543	1.933677	0.7967344	0.355942	0.190266	0.437803	0.0159895
35832	-120.8985	-386.0117	265.1132	10.13563	0.0800129	0.415285	0.415684	0.0890172	1.820578	0.749221	0.1905	0.576451	0.194977	0.0380721
35838	-113.7032	-377.4409	263.7376	15.0602	0.117652	0.59196	0.110386	0.180001	1.679476	1.173003	0.178678	0.412753	0.363497	0.0450717
35844	-133.9895	-399.0758	265.0864	7.582792	0.234113	0.174732	0.232973	0.358181	1.679476	1.579326	0.0789449	0.243063	0.538326	0.139666
35850	-122.828	-389.5824	266.7544	4.076538	0.161553	0.112192	0.494581	0.231674	1.786605	1.284455	0.033869	0.24661	0.404576	0.314945
35856	-105.1678	-371.601	266.4333	3.965217	0.0854018	0.124531	0.548973	0.241095	1.919714	1.475664	0.0530216	0.373195	0.555219	0.0185649
35862	-108.0902	-377.0791	268.9889	1.074979	0.42394	0.121985	0.436639	0.0174364	2.027561	0.8819771	0.136422	0.571136	0.244675	0.0477668
35868	-96.92528	-365.6761	268.7509	1.36652	0.22351	0.125117	0.603426	0.0479464	2.074109	0.7788808	0.1774	0.487292	0.275022	0.060286
35874	-91.93997	-361.5381	269.5981	0.5330381	0.178681	0.350946	0.373287	0.0970863	1.928646	0.9371698	0.104485	0.333848	0.517663	0.0440042
35880	-100.7415	-368.0535	267.3121	3.281003	0.0229738	0.0858577	0.871794	0.0193741	2.086892	0.872834	0.104485	0.333848	0.517663	0.0440042
